GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25152390		9606	ARUK-UCL	has_input(UniProtKB:P62714)	F
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25152390		9606	ARUK-UCL	has_input(UniProtKB:P67775)	F
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25152390		9606	ARUK-UCL	has_input(UniProtKB:Q13362)	F
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29331391		9606	ARUK-UCL	has_input(UniProtKB:Q01130)	F
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	involved_in	GO:0007179	transforming growth factor beta receptor signaling pathway	ECO:0000314	IDA	PMID:24586048		9606	ARUK-UCL	occurs_in(CL:0000623)	P
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:19940135		9606	ARUK-UCL	has_input(UniProtKB:O00139),occurs_in(CL:0002367)|has_input(UniProtKB:O00139),occurs_in(CL:0002551)	P
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:19940135		9606	ARUK-UCL	has_input(UniProtKB:P05556),occurs_in(CL:0002367)|has_input(UniProtKB:P05556),occurs_in(CL:0002551)	P
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:24586048		9606	ARUK-UCL	has_input(UniProtKB:O43914),occurs_in(CL:0000623),part_of(GO:0007179)	P
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25152390		9606	ARUK-UCL	has_input(UniProtKB:P62714)	P
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25152390		9606	ARUK-UCL	has_input(UniProtKB:P67775)	P
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25152390		9606	ARUK-UCL	has_input(UniProtKB:Q13362)	P
RNAcentral	URS0000528CBC_9606	Homo sapiens (human) hsa-miR-183-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29331391		9606	ARUK-UCL	has_input(UniProtKB:Q01130)	P
RNAcentral	URS000052F380_9606	Homo sapiens (human) hsa-miR-145-3p	acts_upstream_of	GO:0032733	positive regulation of interleukin-10 production	ECO:0000314	IDA	PMID:30634164		9606	ARUK-UCL	part_of(GO:0050728),occurs_in(CL:0000890)	P
RNAcentral	URS000052F380_9606	Homo sapiens (human) hsa-miR-145-3p	acts_upstream_of	GO:0043032	positive regulation of macrophage activation	ECO:0000314	IDA	PMID:30634164		9606	ARUK-UCL		P
RNAcentral	URS000052F380_9606	Homo sapiens (human) hsa-miR-145-3p	acts_upstream_of	GO:0045651	positive regulation of macrophage differentiation	ECO:0000314	IDA	PMID:30634164		9606	ARUK-UCL	results_in_development_of(CL:0000890)	P
RNAcentral	URS000052F380_9606	Homo sapiens (human) hsa-miR-145-3p	acts_upstream_of	GO:0050728	negative regulation of inflammatory response	ECO:0000314	IDA	PMID:30634164		9606	ARUK-UCL	occurs_in(CL:0000890)	P
RNAcentral	URS000052F380_9606	Homo sapiens (human) hsa-miR-145-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30634164		9606	ARUK-UCL	has_input(UniProtKB:Q14005),occurs_in(CL:0000235)	F
RNAcentral	URS000052F380_9606	Homo sapiens (human) hsa-miR-145-3p	involved_in	GO:0032699	negative regulation of interleukin-16 production	ECO:0000314	IDA	PMID:30634164		9606	ARUK-UCL	part_of(GO:0050728),occurs_in(CL:0000235)	P
RNAcentral	URS000052F380_9606	Homo sapiens (human) hsa-miR-145-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30634164		9606	ARUK-UCL	has_input(UniProtKB:Q14005),part_of(GO:0032699),occurs_in(CL:0000235)	P
RNAcentral	URS0000535FDD_9606	Homo sapiens (human) hsa-miR-494-3p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	acts_upstream_of	GO:1905907	negative regulation of amyloid fibril formation	ECO:0000316	IGI	PMID:32069773	UniProtKB:P05067	9606	ARUK-UCL	occurs_in(UBERON:0002421)	P
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:32069773		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:P05067),part_of(GO:0042985),occurs_in(UBERON:0002421)	F
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:31012336	UniProtKB:Q9UKV8	9606	ARUK-UCL		F
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:31012336		9606	ARUK-UCL	has_input(UniProtKB:Q6ZMJ4)	F
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:32069773		9606	ARUK-UCL	has_input(UniProtKB:P05067),part_of(GO:0042985),occurs_in(UBERON:0002421)	F
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	enables	GO:1990715	mRNA CDS binding	ECO:0000314	IDA	PMID:32069773		9606	ARUK-UCL	has_input(UniProtKB:P05067),part_of(GO:0035195),part_of(GO:0042985),occurs_in(UBERON:0002421)	F
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:31012336		9606	ARUK-UCL	has_input(UniProtKB:Q6ZMJ4),part_of(GO:0150159)	P
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:32069773		9606	ARUK-UCL	has_input(UniProtKB:P05067),part_of(GO:0042985),occurs_in(UBERON:0002421)	P
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	involved_in	GO:0042985	negative regulation of amyloid precursor protein biosynthetic process	ECO:0000316	IGI	PMID:32069773	UniProtKB:P05067	9606	ARUK-UCL	causally_upstream_of(GO:1905907),occurs_in(UBERON:0002421)	P
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	involved_in	GO:0150159	negative regulation of interleukin-34 production	ECO:0000314	IDA	PMID:31012336		9606	ARUK-UCL	has_input(UniProtKB:Q6ZMJ4)	P
RNAcentral	URS00005416E3_9606	Homo sapiens (human) hsa-miR-31-5p	part_of	GO:0016442	RISC complex	ECO:0000316	IGI	PMID:31012336	UniProtKB:Q9UKV8	9606	ARUK-UCL		C
RNAcentral	URS0000547F6A_9606	Homo sapiens (human) hsa-miR-4741	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:18539147		9606	ARUK-UCL	has_input(UniProtKB:Q15818)|has_input(UniProtKB:P52797)	F
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:19141645		9606	ARUK-UCL	has_input(UniProtKB:P43351)	F
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:19721136		9606	ARUK-UCL	has_input(UniProtKB:Q9UKL3)	F
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:19782034		9606	ARUK-UCL	has_input(UniProtKB:P49639)|has_input(UniProtKB:P31269)|has_input(UniProtKB:Q8N441)	F
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:21044961		9606	ARUK-UCL	has_input(UniProtKB:Q8N441)	F
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23322395		9606	ARUK-UCL	has_input(UniProtKB:P52797),occurs_in(CL:2000008)	F
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:26780211		9606	ARUK-UCL	occurs_in(CL:0000134),regulates_o_occurs_in(CL:0000134),has_input(UniProtKB:P52797)	F
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0010977	negative regulation of neuron projection development	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS000055128B_10090	9606	ARUK-UCL	occurs_in(CL:1001451),regulates_o_occurs_in(CL:1001451)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0030335	positive regulation of cell migration	ECO:0000315	IMP	PMID:23322395		9606	ARUK-UCL	occurs_in(CL:2000008),regulates_o_occurs_in(CL:2000008)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035148	tube formation	ECO:0000315	IMP	PMID:23322395		9606	ARUK-UCL	occurs_in(CL:2000008)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:18539147		9606	ARUK-UCL	has_input(UniProtKB:Q15818)|has_input(UniProtKB:P52797)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:19141645		9606	ARUK-UCL	has_input(UniProtKB:P43351)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:19721136		9606	ARUK-UCL	has_input(UniProtKB:Q9UKL3)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:19782034		9606	ARUK-UCL	has_input(UniProtKB:P49639)|has_input(UniProtKB:P31269)|has_input(UniProtKB:Q8N441)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000315	IMP	PMID:19826008	UniProtKB:Q9UKV8	9606	ARUK-UCL	has_input(UniProtKB:P23560)|has_input(UniProtKB:Q8N335)|has_input(UniProtKB:P07237)|has_input(RNAcentral:URS0000EF72CB_9606)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:20436681		9606	ARUK-UCL	has_input(UniProtKB:Q9H1K1)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:21044961		9606	ARUK-UCL	has_input(UniProtKB:Q8N441)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:23322395		9606	ARUK-UCL	has_input(UniProtKB:P52797),occurs_in(CL:2000008),part_of(GO:0035148)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:26780211		9606	ARUK-UCL	occurs_in(CL:0000134),regulates_o_occurs_in(CL:0000134),has_input(UniProtKB:P52797)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0045669	positive regulation of osteoblast differentiation	ECO:0000314	IDA	PMID:26780211		9606	ARUK-UCL	occurs_in(CL:0000134),regulates_o_occurs_in(CL:0000134)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:0097411	hypoxia-inducible factor-1alpha signaling pathway	ECO:0000314	IDA	PMID:19782034		9606	ARUK-UCL		P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:1900037	regulation of cellular response to hypoxia	ECO:0000315	IMP	PMID:20436681		9606	ARUK-UCL		P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:1900037	regulation of cellular response to hypoxia	ECO:0000314	IDA	PMID:26780211		9606	ARUK-UCL	occurs_in(CL:0000134),regulates_o_occurs_in(CL:0000134)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:1902957	negative regulation of mitochondrial electron transport, NADH to ubiquinone	ECO:0000314	IDA	PMID:20436681		9606	ARUK-UCL		P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:1904025	positive regulation of glucose catabolic process to lactate via pyruvate	ECO:0000315	IMP	PMID:20436681		9606	ARUK-UCL	part_of(GO:1900037)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:1904233	negative regulation of aconitate hydratase activity	ECO:0000314	IDA	PMID:20436681		9606	ARUK-UCL		P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:1904440	positive regulation of iron ion import across plasma membrane	ECO:0000314	IDA	PMID:20436681		9606	ARUK-UCL		P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:2001234	negative regulation of apoptotic signaling pathway	ECO:0000314	IDA	PMID:26780211		9606	ARUK-UCL	occurs_in(CL:0000134),regulates_o_occurs_in(CL:0000134),part_of(GO:1900037)	P
RNAcentral	URS000055128B_9606	Homo sapiens (human) hsa-miR-210-3p	involved_in	GO:2001235	positive regulation of apoptotic signaling pathway	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS000055128B_10090	9606	ARUK-UCL	occurs_in(CL:1001451),regulates_o_occurs_in(CL:1001451)	P
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	acts_upstream_of	GO:0008285	negative regulation of cell population proliferation	ECO:0000314	IDA	PMID:29771433		9606	ARUK-UCL	occurs_in(CL:2000044)	P
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	acts_upstream_of	GO:0043065	positive regulation of apoptotic process	ECO:0000314	IDA	PMID:29771433		9606	ARUK-UCL	occurs_in(CL:2000044)	P
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:29771433		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:Q07157),occurs_in(CL:2000044)	F
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:31281935		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:Q9P0L2)	F
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24498188		9606	ARUK-UCL	has_input(UniProtKB:P10145)	F
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29771433		9606	ARUK-UCL	has_input(UniProtKB:Q07157),occurs_in(CL:2000044)	F
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:31281935		9606	ARUK-UCL	has_input(UniProtKB:Q9P0L2)	F
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:24498188		9606	ARUK-UCL	has_input(UniProtKB:P10145)	P
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29771433		9606	ARUK-UCL	has_input(UniProtKB:Q07157),occurs_in(CL:2000044)	P
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:31281935		9606	ARUK-UCL	has_input(UniProtKB:Q9P0L2)	P
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS00005540D2_9606	Homo sapiens (human) hsa-miR-23a-3p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	has_input(UniProtKB:P78504),part_of(GO:0035195),occurs_in(CL:0000056)	F
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	has_input(UniProtKB:Q9ULV1),part_of(GO:0035195),occurs_in(CL:0000056)|has_input(UniProtKB:P49841),part_of(GO:0035195),occurs_in(CL:0000056)|has_input(UniProtKB:Q03135),part_of(GO:0035195),occurs_in(CL:0000056)	F
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:P09544),occurs_in(CL:0000056)	F
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000315	IMP	PMID:23142051		9606	ARUK-UCL	has_input(UniProtKB:P02649)	F
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000315	IMP	PMID:23142051		9606	ARUK-UCL	has_input(UniProtKB:Q8WW22)	F
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	has_input(UniProtKB:P09544),occurs_in(CL:0000056)	F
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	has_input(UniProtKB:P78504),occurs_in(CL:0000056)	F
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	has_input(UniProtKB:Q9ULV1),occurs_in(CL:0000056)|has_input(UniProtKB:P49841),occurs_in(CL:0000056)|has_input(UniProtKB:Q03135),occurs_in(CL:0000056)	F
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0010595	positive regulation of endothelial cell migration	ECO:0000315	IMP	PMID:23142051		9606	ARUK-UCL		P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0010629	negative regulation of gene expression	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	has_input(UniProtKB:P23759),occurs_in(CL:0000056)	P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0010629	negative regulation of gene expression	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	occurs_in(CL:0000056),has_input(UniProtKB:P15172)	P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000315	IMP	PMID:23142051		9606	ARUK-UCL	has_input(UniProtKB:P02649)	P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000315	IMP	PMID:23142051		9606	ARUK-UCL	has_input(UniProtKB:Q8WW22)	P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	has_input(UniProtKB:P78504),part_of(GO:0090090)	P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	has_input(UniProtKB:Q9ULV1),part_of(GO:0090090),occurs_in(CL:0000056)|has_input(UniProtKB:Q03135),part_of(GO:0090090),occurs_in(CL:0000056)|has_input(UniProtKB:P49841),part_of(GO:0090090),occurs_in(CL:0000056)	P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	occurs_in(CL:0000056),has_input(UniProtKB:P09544),part_of(GO:0090090)	P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0045663	positive regulation of myoblast differentiation	ECO:0000315	IMP	PMID:23764775		9606	ARUK-UCL		P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0045766	positive regulation of angiogenesis	ECO:0000315	IMP	PMID:23142051		9606	ARUK-UCL		P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:0090090	negative regulation of canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:23764775		9606	ARUK-UCL	occurs_in(CL:0000056)	P
RNAcentral	URS0000554A4F_9606	Homo sapiens (human) hsa-miR-199a-5p	involved_in	GO:2000288	positive regulation of myoblast proliferation	ECO:0000315	IMP	PMID:23764775		9606	ARUK-UCL		P
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:29467620		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:P23443)	F
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:29467620		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:Q07157)	F
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:29467620		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:Q16625)	F
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25152461		9606	ARUK-UCL	has_input(UniProtKB:P05067)	F
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29467620		9606	ARUK-UCL	has_input(UniProtKB:P23443)	F
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29467620		9606	ARUK-UCL	has_input(UniProtKB:Q07157)	F
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29467620		9606	ARUK-UCL	has_input(UniProtKB:Q16625)	F
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25152461		9606	ARUK-UCL	has_input(UniProtKB:P05067),occurs_in(CL:0000031)	P
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29467620		9606	ARUK-UCL	has_input(UniProtKB:P23443)	P
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29467620		9606	ARUK-UCL	has_input(UniProtKB:Q07157)	P
RNAcentral	URS000055BBE5_9606	Homo sapiens (human) hsa-miR-429	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29467620		9606	ARUK-UCL	has_input(UniProtKB:Q16625)	P
RNAcentral	URS000055C019_9606	Homo sapiens (human) hsa-miR-1207-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:22319602		9606	ARUK-UCL	has_input(UniProtKB:Q99075)	F
RNAcentral	URS000055C019_9606	Homo sapiens (human) hsa-miR-1207-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:22319602		9606	ARUK-UCL	has_input(UniProtKB:Q99075),occurs_in(CL:0000653)	P
RNAcentral	URS0000565C8D_9606	Homo sapiens (human) hsa-miR-219a-5p	acts_upstream_of	GO:0033137	negative regulation of peptidyl-serine phosphorylation	ECO:0000314	IDA	PMID:30556160		9606	ARUK-UCL	has_input(UniProtKB:P10636),occurs_in(UBERON:0000955)	P
